,Text,Tokens,Labelled_topic
4060,"I love Popchips. They may take some time getting used to if you're used to the oiliness of potato chips, but they're only 100 calories per bag. Buying a 24 pack saves you money per bag, but you're sooo tempted to eat them with so many bags around!","['popchips', 'time', 'oiliness', 'potato', 'chip', 'bag', 'pack', 'money', 'bag', 'bag']",0
4094,Ordered this and most of the boxes were stale and stuck together.  Checked the expiration date and it wasn't expired.  Starting to think they just changed the expiration date and shipped everything that went bad.,"['box', 'stale', 'stuck', 'expiration', 'date', 'expiration', 'date', 'bad']",0
4100,this is my favorite lipton tea sadly all the stores in my town have stopped selling it so I have resorted to buying it at Amazon lets pray they don't stop offering it.,"['favorite', 'lipton', 'tea', 'store', 'town', 'let', 'offering']",0
4101,"Not sure where all the bad reviews are comming from, I bought two cases to take camping with me. The first bottle tasted just as good as the last.","['sure', 'bad', 'review', 'case', 'camping', 'bottle']",0
4107,"Instead of a resealable tub with the jelly beans, I received a cardboard box, with a plastic bag full of jelly beans.  They were closed with a twist tie and there was no labeling on the bag.  On the box there was a typed label that said:""green apple jelly  belly 16 oz. new"".  There was no ingredient list, company logo, allergen information, or anything else you'd expect to find on food packages. I certainly wouldn't eat food that arrived in a plastic bag with a twist tie.  I did ask that it be shipped next day, so maybe they couldn't take the time to package it in the advertised tub.  Amazon was nice enough to give me a full refund, which was the only positive part of the experience.","['resealable', 'tub', 'jelly', 'cardboard', 'box', 'plastic', 'bag', 'bean', 'twist', 'tie', 'labeling', 'bag', 'box', 'typed', 'label', 'green', 'apple', 'oz', 'new', 'ingredient', 'list', 'company', 'allergen', 'information', 'food', 'package', 'food', 'plastic', 'bag', 'twist', 'tie', 'time', 'advertised', 'tub', 'refund', 'positive', 'experience']",0
4131,"A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste.  In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.  I am so happy to find Ahmad teas available here (thanks Amazon!) because only a few stores carry it in my area and they are quite a few miles away. The current deal for the pack of 6 is superb (much cheaper than I can find locally).  This is a great tasting tea, which I am happy to recommend.","['delicate', 'green', 'tea', 'smooth', 'light', 'subtle', 'floral', 'tone', 'bitter', 'aftertaste', 'year', 'ahmad', 'tea', 'superb', 'ahmad', 'tea', 'consistent', 'year', 'happy', 'ahmad', 'tea', 'available', 'thanks', 'store', 'area', 'mile', 'current', 'deal', 'pack', 'superb', 'cheaper', 'tasting', 'tea', 'happy']",0
4138,"So often in the movies, when something upsetting happens, the first thing offered is a cup of tea.  There's just something soothing about it.  I'm no connoisseur, but I decided to branch out and try something a little exotic.  I'm glad I did, as this tea is really nice.  I like mine with a little honey and milk.  So good!","['movie', 'upsetting', 'thing', 'cup', 'tea', 'connoisseur', 'little', 'exotic', 'tea', 'little', 'honey', 'milk']",0
4153,"We have ordered Uncle Rays BBQ chips many times before. Always been pleased, except this order!  Just NOT the same Seasoning as usual. Generally lacked much for taste! Not sure if they have reduced the seasoning, in their processing? But out of case we bought, we have opened and thrown away 3 bags already, VERY disappointed with this order!","['uncle', 'ray', 'chip', 'time', 'pleased', 'seasoning', 'usual', 'sure', 'seasoning', 'processing', 'case', 'bag', 'disappointed']",0
4167,This tea is very tasty. It doesn't have the unappealing fresh paint smell that some other Thai tea mixes have. I'm very pleased with it. I agree with the other reviewer that the price is high for shipping. In my area I could not find it in the Asian stores so I have to order it. For three bags the shipping was just $1.50 more than the shipping for one bag so I bought three to offset the shipping cost. I also agree with one of the other reviewers that the tea should be brewed very strongly then add water or milk to it later. I love the tea hot or cold with or without cream. The lovely orange color shows up better when you use cream or milk and the color is part of the charm of the drink.,"['tea', 'unappealing', 'fresh', 'paint', 'smell', 'thai', 'tea', 'mix', 'pleased', 'reviewer', 'price', 'high', 'area', 'asian', 'store', 'bag', 'shipping', 'shipping', 'bag', 'shipping', 'cost', 'reviewer', 'tea', 'water', 'milk', 'tea', 'hot', 'cold', 'cream', 'lovely', 'orange', 'color', 'cream', 'milk', 'color', 'charm', 'drink']",0
4170,This is a great-tasting tea! The taste is not too strong or overpowering and not too weak. I will be purchasing more.,"['great-tasting', 'tea', 'strong', 'weak']",0
4174,"I drink this tea all day long and its really good. Needs no flavoring, but sometimes I do add a little honey and make it into iced tea. That is yummy. Most times I drink it hot.","['tea', 'need', 'flavoring', 'little', 'honey', 'iced', 'tea', 'time', 'hot']",0
4188,"Would have rated no star if available.  Beefeaters® Chicken Liver Freeze Dried Treats for Dogs, are a product of China, and irradiated ""for your protection"" according to the company's hold message.  Called Amazon.com customer service, and requested a full refund with pre-paid returned shipping.  Too bad none of this is in the product description.  Amazon CSR was very helpful, and very cooperative, postage paid shipping label received via email immediately.  Thank you, Amazon.com!","['star', 'available', 'chicken', 'liver', 'freeze', 'treat', 'dog', 'china', 'protection', 'company', 'message', 'customer', 'service', 'refund', 'pre-paid', 'returned', 'shipping', 'bad', 'description', 'csr', 'helpful', 'cooperative', 'postage', 'shipping', 'label', 'email']",0
4200,This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!,"['disco', 'dust', 'edible', 'purpose']",0
4209,"Well, when I bought this item....I thought it would be a direct Japan import.  It is Taiwanese. It was bought at Costco and resold....(the price label was still the product.)  The product can be bought at Costco for half the price...if not less.  The expiration date was not printed on the product....which makes me think it was expired. I believe this as most of the mochi is dry and tough..  Will shy away from this product.","['item', 'direct', 'japan', 'import', 'taiwanese', 'costco', 'price', 'label', 'costco', 'price', 'expiration', 'date', 'mochi', 'dry', 'tough']",0
4211,"This was my first experience of a bad Darjeeling - before, I hadn't known there was such a thing. The first brew yielded a dark rust color tinged with olive-green. The bottom of the cup was invisible. The taste was sharp and astringent. Thinking I'd brewed too long or too strong, I set the first cup aside and tried again. And then again. A light brew of 3 minutes improved the clarity; however, nothing I have tried since has removed a level of astringency and a furred taste that I associate with lesser teas. The wet leaves are the typical size, light brown but unexpectedly interspersed with limp green squares.  The aroma of dry tea in the bag reminds me of old hay - neither moldy nor spoiled, just old. In contrast, the Davidson's Keemun Conjou which arrived in the same shipment smells and tastes like delicious Keemun Conjou and nothing else.  Given the price, I knew I was gamboling and consider this a lost bet. I have given the product two stars instead of one, because I haven't thrown it out (yet). I keep a supply of Lipton's bulk tea for emergencies such as long periods of unemployment, and I don't really need more emergency tea. Perhaps it will work for iced tea.  By no means am I an expert, but I do value tea, and so I hope this opinion helps other buyers who are trying to decide between two Darjeelings. Davidson's ships quickly with value pricing, and so I am not giving up on the merchant. Just on this particular Darjeeling.","['experience', 'bad', 'darjeeling', 'thing', 'brew', 'dark', 'rust', 'color', 'olive-green', 'cup', 'invisible', 'sharp', 'astringent', 'thinking', 'long', 'strong', 'cup', 'light', 'brew', 'minute', 'clarity', 'level', 'astringency', 'furred', 'lesser', 'tea', 'wet', 'leaf', 'typical', 'size', 'light', 'brown', 'limp', 'green', 'aroma', 'dry', 'tea', 'bag', 'old', 'hay', 'moldy', 'old', 'contrast', 'davidson', 'keemun', 'conjou', 'shipment', 'smell', 'taste', 'delicious', 'keemun', 'conjou', 'price', 'lost', 'bet', 'star', 'supply', 'lipton', 'bulk', 'tea', 'emergency', 'long', 'period', 'unemployment', 'emergency', 'tea', 'iced', 'tea', 'mean', 'expert', 'value', 'tea', 'opinion', 'buyer', 'darjeeling', 'davidson', 'ship', 'value', 'pricing', 'merchant', 'particular', 'darjeeling']",0
4222,"I made this purchase for a visiting relative and although I did not drink it, she enjoyed the tea very much and ordered her own when she returned home.","['purchase', 'visiting', 'relative', 'tea', 'home']",0
4225,"i love this tea its got a great taste and doesn't leave you all jumpy and wired after you drink it. the ONLY thing i have against this tea is that it is cut very small, small enough to drift out of my infuser and leave a bunch of loose tea in my tea...","['tea', 'jumpy', 'thing', 'tea', 'small', 'small', 'infuser', 'bunch', 'loose', 'tea', 'tea']",0
4233,"The flavors in this product are absolutely fabulous. Naturally smoked lending a delicate, natural flavor of smoke. The only reason why I didn't rate a 5 star is that I find the little pellets do not dissolve well into cold dishes unlike the flaked style salts.","['flavor', 'fabulous', 'delicate', 'natural', 'flavor', 'smoke', 'reason', 'rate', 'star', 'little', 'pellet', 'cold', 'dish', 'flaked', 'style', 'salt']",0
